# time;pm2.5
1732071780;1.350000
1732071840;1.390000
1732071900;1.180000
1732071960;1.190000
1732072020;1.410000
1732072080;1.350000
1732072140;1.680000
1732072200;1.600000
1732072260;1.830000
1732072320;1.670000
1732072380;1.560000
1732072440;2.010000
1732072500;1.560000
1732072560;1.820000
1732072620;2.190000
1732072680;2.720000
1732072740;2.410000
1732072800;2.420000
1732072860;2.460000
1732072920;2.120000
1732072980;2.480000
1732073040;2.480000
1732073100;1.910000
1732073160;1.960000
1732073220;1.840000
1732073280;2.070000
1732073340;2.170000
1732073400;2.000000
1732073460;2.250000
1732073520;2.370000
1732073580;2.090000
1732073640;2.200000
1732073700;1.840000
1732073760;1.910000
1732073820;1.700000
1732073880;1.670000
1732073940;1.580000
1732074000;1.680000
1732074060;1.570000
1732074120;1.290000
1732074180;1.570000
1732074240;1.400000
1732074300;1.490000
1732074360;1.190000
1732074420;1.420000
1732074480;1.410000
1732074540;1.180000
1732074600;1.260000
1732074660;1.210000
1732074720;1.180000
1732074780;1.110000
1732074840;1.240000
1732074900;1.280000
1732074960;1.170000
1732075020;1.190000
1732075080;1.330000
1732075140;0.820000
1732075200;0.990000
1732075260;1.120000
1732075320;0.870000
1732075380;1.050000
1732075440;0.990000
1732075500;0.660000
1732075560;0.990000
1732075620;0.720000
1732075680;1.090000
1732075740;0.850000
1732075800;1.120000
1732075860;0.780000
1732075920;0.820000
1732075980;1.090000
1732076040;0.900000
1732076100;0.920000
1732076160;0.860000
1732076220;0.970000
1732076280;0.940000
1732076340;1.240000
1732076400;1.200000
1732076460;1.320000
1732076520;1.250000
1732076580;1.330000
1732076640;1.290000
1732076700;1.140000
1732076760;1.540000
1732076820;1.340000
1732076880;1.160000
1732076940;1.070000
1732077000;0.970000
1732077060;1.030000
1732077120;1.120000
1732077180;0.920000
1732077240;0.950000
1732077300;1.130000
1732077360;1.250000
1732077420;0.630000
1732077480;1.130000
1732077540;1.190000
1732077600;1.050000
1732077660;0.920000
1732077720;1.100000
1732077780;1.120000
1732077840;1.100000
1732077900;1.260000
1732077960;1.100000
1732078020;1.190000
1732078080;1.270000
1732078140;1.260000
1732078200;1.010000
1732078260;1.340000
1732078320;1.140000
1732078380;1.080000
1732078440;1.260000
1732078500;1.030000
1732078560;1.120000
1732078620;1.400000
1732078680;1.280000
1732078740;1.190000
1732078800;1.050000
1732078860;1.080000
1732078920;1.110000
1732078980;1.050000
1732079040;1.280000
1732079100;1.520000
1732079160;1.090000
1732079220;1.130000
1732079280;1.160000
1732079340;1.100000
1732079400;1.160000
1732079460;1.040000
1732079520;1.310000
1732079580;1.760000
1732079640;1.160000
1732079700;1.150000
1732079760;0.980000
1732079820;1.390000
1732079880;1.370000
1732079940;1.490000
1732080000;1.130000
1732080060;1.410000
1732080120;1.180000
1732080180;0.970000
1732080240;1.150000
1732080300;1.110000
1732080360;1.020000
1732080420;0.950000
1732080480;1.020000
1732080540;0.980000
1732080600;0.930000
1732080660;0.810000
1732080720;1.040000
1732080780;0.980000
1732080840;1.470000
1732080900;1.090000
1732080960;1.040000
1732081020;1.160000
1732081080;0.990000
1732081140;0.820000
1732081200;1.080000
1732081260;1.060000
1732081320;1.040000
1732081380;0.980000
1732081440;1.100000
1732081500;1.280000
1732081620;1.670000
1732081680;1.240000
1732081740;1.280000
1732081800;1.300000
1732081860;1.390000
1732081920;1.440000
1732081980;1.440000
1732082040;1.180000
1732082100;0.990000
1732082160;1.080000
1732082220;1.200000
1732082280;1.520000
1732082340;2.110000
1732082400;1.300000
1732082460;1.300000
1732082520;1.330000
1732082580;1.540000
1732082640;1.300000
1732082700;0.900000
1732082760;1.190000
1732082820;0.770000
1732082880;0.730000
1732082940;1.130000
1732083000;0.980000
1732083060;0.890000
1732083120;0.760000
1732083180;0.980000
1732083240;0.800000
1732083300;1.100000
1732083360;1.010000
1732083420;1.040000
1732083480;0.770000
1732083540;0.760000
1732083600;0.900000
1732083660;0.730000
1732083720;1.070000
1732083780;0.970000
1732083840;0.730000
1732083900;0.840000
1732083960;0.750000
1732084020;0.940000
1732084080;0.880000
1732084140;0.960000
1732084200;0.980000
1732084260;1.100000
1732084320;1.030000
1732084380;1.180000
1732084440;1.070000
1732084500;1.090000
1732084560;0.670000
1732084620;0.870000
1732084680;1.090000
1732084740;0.810000
1732084800;0.700000
1732084860;0.950000
1732084920;0.740000
1732084980;0.820000
1732085040;0.670000
1732085100;0.830000
1732085160;0.730000
1732085220;1.080000
1732085280;1.010000
1732085340;0.850000
1732085400;0.970000
1732085460;1.500000
1732085520;0.880000
1732085580;1.560000
1732085640;1.360000
1732085700;1.240000
1732085760;1.120000
1732085820;1.050000
1732085880;1.240000
1732085940;0.980000
1732086000;0.790000
1732086060;1.220000
1732086120;0.910000
1732086180;0.790000
1732086240;0.770000
1732086300;0.910000
1732086360;0.870000
1732086420;0.770000
1732086480;1.060000
1732086540;1.180000
1732086600;1.140000
1732086660;0.810000
1732086720;1.040000
1732086780;0.880000
1732086840;1.280000
1732086900;0.980000
1732086960;1.030000
1732087020;0.760000
1732087080;0.650000
1732087140;1.100000
1732087200;0.830000
1732087260;0.930000
1732087320;0.930000
1732087380;1.000000
1732087440;1.070000
1732087500;1.070000
1732087560;0.780000
1732087620;1.260000
1732087680;0.860000
1732087740;1.100000
1732087800;1.230000
1732087860;1.430000
1732087920;1.130000
1732087980;1.120000
1732088040;1.250000
1732088100;1.150000
1732088160;1.190000
1732088220;0.830000
1732088280;1.290000
1732088340;1.360000
1732088400;1.170000
1732088460;1.360000
1732088520;0.980000
1732088580;1.170000
1732088640;1.060000
1732088700;0.930000
1732088760;1.130000
1732088820;2.070000
1732088880;1.820000
1732088940;1.310000
1732089000;1.130000
1732089060;1.130000
1732089120;1.320000
1732089180;1.460000
1732089240;1.550000
1732089300;1.300000
1732089360;1.110000
1732089420;1.310000
1732089480;1.150000
1732089540;1.570000
1732089600;1.690000
1732089660;1.360000
1732089720;1.500000
1732089780;1.600000
1732089840;1.270000
1732089900;1.320000
1732089960;1.360000
1732090020;1.480000
1732090080;1.440000
1732090140;1.030000
1732090200;1.590000
1732090260;1.350000
1732090320;1.470000
1732090380;1.420000
1732090440;1.230000
1732090500;0.970000
1732090560;0.900000
1732090620;0.980000
1732090680;1.090000
1732090740;1.420000
1732090800;1.150000
1732090860;1.070000
1732090920;1.170000
1732090980;1.010000
1732091040;1.470000
1732091100;1.290000
1732091160;0.960000
1732091220;1.210000
1732091280;1.370000
1732091340;1.080000
1732091400;1.590000
1732091460;1.460000
1732091520;1.320000
1732091580;1.370000
1732091640;1.520000
1732091700;1.580000
1732091760;1.550000
1732091820;1.380000
1732091880;1.350000
1732091940;1.230000
1732092000;1.620000
1732092060;1.520000
1732092120;1.530000
1732092180;1.240000
1732092240;1.800000
1732092300;1.420000
1732092360;1.270000
1732092420;1.370000
1732092480;1.690000
1732092540;1.150000
1732092600;1.100000
1732092660;1.180000
1732092720;1.590000
1732092780;1.440000
1732092840;1.680000
1732092900;1.190000
1732092960;1.170000
1732093020;1.050000
1732093080;1.200000
1732093140;2.710000
1732093200;4.310000
1732093260;3.330000
1732093320;2.560000
1732093380;1.630000
1732093440;1.540000
1732093500;2.120000
1732093560;1.660000
1732093620;1.290000
1732093680;1.440000
1732093740;1.320000
1732093800;1.120000
1732093860;0.800000
1732093920;0.690000
1732093980;0.770000
1732094040;0.770000
1732094100;0.880000
1732094160;0.870000
1732094220;0.930000
1732094280;1.250000
1732094340;1.260000
1732094400;1.050000
1732094460;1.100000
1732094520;1.010000
1732094580;0.940000
1732094640;1.020000
1732094700;1.120000
1732094760;1.430000
1732094820;1.330000
1732094880;1.500000
1732094940;0.850000
1732095000;1.360000
1732095060;1.320000
1732095120;0.950000
1732095180;0.560000
1732095240;0.700000
1732095300;0.990000
1732095360;0.850000
1732095420;1.150000
1732095480;0.850000
1732095540;0.950000
1732095600;0.990000
1732095660;1.070000
1732095720;1.030000
1732095780;2.280000
1732095840;1.470000
1732095900;0.990000
1732095960;1.170000
1732096020;1.720000
1732096080;1.400000
1732096140;0.920000
1732096200;1.210000
1732096260;1.130000
1732096320;1.070000
1732096380;0.730000
1732096440;0.890000
1732096500;0.660000
1732096560;0.700000
1732096620;0.810000
1732096680;0.950000
1732096740;0.940000
1732096800;1.200000
1732096860;1.500000
1732096920;1.380000
1732096980;1.670000
1732097040;1.920000
1732097100;1.580000
1732097160;1.640000
1732097220;1.560000
1732097280;1.380000
1732097340;1.240000
1732097400;1.130000
1732097460;1.310000
1732097520;1.060000
1732097580;0.960000
1732097640;1.290000
1732097700;1.150000
1732097760;1.230000
1732097820;1.060000
1732097880;1.040000
1732097940;1.110000
1732098000;1.040000
1732098060;0.810000
1732098120;0.890000
1732098180;0.980000
1732098240;1.070000
1732098300;0.630000
1732098360;0.720000
1732098420;0.900000
1732098480;1.290000
1732098540;1.570000
1732098600;1.230000
1732098660;1.380000
1732098720;1.850000
1732098780;2.270000
1732098840;1.930000
1732098900;1.470000
1732098960;2.100000
1732099020;2.320000
1732099080;2.570000
1732099140;2.320000
1732099200;1.660000
1732099260;1.610000
1732099320;1.590000
1732099380;1.540000
1732099440;1.240000
1732099500;1.320000
1732099560;1.260000
1732099620;1.330000
1732099680;1.210000
1732099740;1.310000
1732099800;1.370000
1732099860;1.320000
1732099920;1.560000
1732099980;1.210000
1732100040;1.880000
1732100100;2.400000
1732100160;1.260000
1732100220;1.580000
1732100280;1.370000
1732100340;1.380000
1732100400;1.310000
1732100460;1.440000
1732100520;1.500000
1732100580;1.310000
1732100640;1.570000
1732100700;1.530000
1732100760;1.480000
1732100820;1.400000
1732100880;1.500000
1732100940;1.650000
1732101000;1.250000
1732101060;0.930000
1732101120;1.010000
1732101180;1.290000
1732101240;1.220000
1732101300;1.270000
1732101360;1.200000
1732101420;1.410000
1732101480;1.490000
1732101540;1.160000
1732101600;1.310000
1732101660;1.150000
1732101720;1.250000
1732101780;1.080000
1732101840;1.160000
1732101900;1.180000
1732101960;1.020000
1732102020;1.170000
1732102080;1.680000
1732102140;1.850000
1732102200;1.820000
1732102260;1.530000
1732102320;1.630000
1732102380;1.390000
1732102440;1.540000
1732102500;1.970000
1732102560;1.550000
1732102620;1.810000
1732102680;2.010000
1732102740;2.730000
1732102800;1.900000
1732102860;2.100000
1732102920;2.150000
1732102980;2.040000
1732103040;1.760000
1732103100;2.320000
1732103160;2.280000
1732103220;5.370000
1732103280;2.780000
1732103340;2.600000
1732103400;4.250000
1732103460;3.890000
1732103520;5.960000
1732103580;2.060000
1732103640;2.630000
1732103700;2.480000
1732103760;2.110000
1732103820;5.810000
1732103880;2.010000
1732103940;1.970000
1732104000;2.340000
1732104060;2.220000
1732104120;2.050000
1732104180;1.880000
1732104240;2.560000
1732104300;2.360000
1732104360;1.940000
1732104420;2.350000
1732104480;2.620000
1732104600;2.380000
1732104660;2.260000
1732104720;2.300000
1732104780;2.250000
1732104840;1.950000
1732104900;2.050000
1732104960;2.270000
1732105020;2.600000
1732105080;2.980000
1732105140;2.990000
1732105200;3.050000
1732105260;2.500000
1732105320;2.860000
1732105380;3.230000
1732105440;3.150000
1732105500;2.740000
1732105560;2.910000
1732105620;3.180000
1732105680;2.160000
1732105740;2.080000
1732105800;1.450000
1732105860;1.060000
1732105920;1.320000
1732105980;1.280000
1732106040;1.490000
1732106100;1.470000
1732106160;1.450000
1732106220;1.720000
1732106280;2.240000
1732106340;2.390000
1732106400;2.460000
1732106460;2.600000
1732106520;2.670000
1732106580;2.630000
1732106640;2.660000
1732106700;2.420000
1732106760;2.730000
1732106820;2.270000
1732106880;2.670000
1732106940;2.860000
1732107000;2.580000
1732107060;2.650000
1732107120;2.500000
1732107180;2.130000
1732107240;2.020000
1732107300;2.320000
1732107360;2.480000
1732107420;2.060000
1732107480;2.150000
1732107540;2.440000
1732107600;2.850000
1732107660;2.310000
1732107720;2.480000
1732107780;2.750000
1732107840;2.830000
1732107900;2.140000
1732107960;2.830000
1732108020;2.420000
1732108080;2.100000
1732108140;1.870000
1732108200;1.970000
1732108260;2.160000
1732108320;2.340000
1732108380;2.130000
1732108440;1.780000
1732108500;2.020000
1732108560;1.710000
1732108620;2.100000
1732108680;1.980000
1732108740;1.960000
1732108800;2.140000
1732108860;1.570000
1732108920;1.890000
1732108980;1.800000
1732109040;1.660000
1732109100;2.170000
1732109160;2.300000
1732109220;1.720000
1732109280;1.690000
1732109340;1.940000
1732109400;1.970000
1732109460;2.150000
1732109520;2.140000
1732109580;1.960000
1732109640;2.240000
1732109700;2.140000
1732109760;1.800000
1732109820;1.830000
1732109880;1.750000
1732109940;1.620000
1732110000;1.870000
1732110060;1.580000
1732110120;1.820000
1732110180;1.650000
1732110240;1.560000
1732110300;1.850000
1732110360;1.890000
1732110420;1.840000
1732110480;1.800000
1732110540;2.110000
1732110600;1.650000
1732110660;1.910000
1732110720;2.260000
1732110780;2.000000
1732110840;1.880000
1732110900;1.340000
1732110960;1.540000
1732111020;1.850000
1732111080;1.450000
1732111140;1.720000
1732111200;2.010000
1732111260;1.800000
1732111320;1.640000
1732111380;1.730000
1732111440;1.560000
1732111500;1.400000
1732111560;1.560000
1732111620;1.830000
1732111680;1.870000
1732111740;1.590000
1732111800;1.530000
1732111860;1.280000
1732111920;1.680000
1732111980;1.720000
1732112040;1.480000
1732112100;1.830000
1732112160;1.560000
1732112220;1.850000
1732112280;1.660000
1732112340;1.870000
1732112400;1.720000
1732112460;1.390000
1732112520;1.830000
1732112580;1.560000
1732112640;1.450000
1732112700;1.440000
1732112760;1.480000
1732112820;1.810000
1732112880;1.790000
1732112940;1.720000
1732113000;1.710000
1732113060;1.840000
1732113120;1.780000
1732113180;2.140000
1732113240;1.700000
1732113300;1.800000
1732113360;1.760000
1732113420;1.910000
1732113480;1.570000
1732113540;1.520000
1732113600;1.860000
1732113660;1.770000
1732113720;1.750000
1732113780;2.000000
1732113840;1.770000
1732113900;1.660000
1732113960;1.600000
1732114020;1.680000
1732114080;1.620000
1732114140;1.560000
1732114200;1.670000
1732114260;1.460000
1732114320;1.630000
1732114380;1.650000
1732114440;1.650000
1732114500;1.720000
1732114560;1.900000
1732114620;2.270000
1732114680;1.890000
1732114740;1.590000
1732114800;1.830000
1732114860;1.760000
1732114920;2.110000
1732114980;2.180000
1732115040;2.240000
1732115100;1.590000
1732115160;1.690000
1732115220;1.700000
1732115280;2.100000
1732115340;2.220000
1732115400;1.830000
1732115460;1.820000
1732115520;2.340000
1732115580;2.150000
1732115640;2.460000
1732115700;2.080000
1732115760;1.790000
1732115820;1.710000
1732115880;1.220000
1732115940;1.190000
1732116000;1.330000
1732116060;1.390000
1732116120;1.530000
1732116180;1.500000
1732116240;1.540000
1732116300;1.760000
1732116360;1.670000
1732116420;1.860000
1732116480;1.930000
1732116540;1.740000
1732116600;1.610000
1732116660;1.700000
1732116720;1.820000
1732116780;2.030000
1732116840;1.860000
1732116900;1.530000
1732116960;1.730000
1732117020;1.740000
1732117080;1.820000
1732117140;1.970000
1732117200;2.000000
1732117260;1.580000
1732117320;2.160000
1732117380;1.750000
1732117440;1.600000
1732117500;1.720000
1732117560;1.800000
1732117620;1.510000
1732117680;1.720000
1732117740;1.540000
1732117800;1.770000
1732117860;1.940000
1732117920;1.760000
1732117980;2.070000
1732118040;1.580000
1732118100;1.710000
1732118160;2.120000
1732118220;2.350000
1732118280;2.010000
1732118340;2.030000
1732118400;1.870000
1732118460;1.740000
1732118520;1.580000
1732118580;1.770000
1732118640;1.550000
1732118700;1.440000
1732118760;1.460000
1732118820;1.380000
1732118880;1.490000
1732118940;0.930000
1732119000;1.070000
1732119060;1.100000
1732119120;0.940000
1732119180;0.840000
1732119240;0.720000
1732119300;0.730000
1732119360;0.510000
1732119420;0.520000
1732119480;0.780000
1732119540;0.670000
1732119600;0.770000
1732119660;0.610000
1732119720;0.770000
1732119780;0.710000
1732119840;0.720000
1732119900;0.610000
1732119960;0.710000
1732120020;0.720000
1732120080;0.750000
1732120140;0.920000
1732120200;0.610000
1732120260;0.820000
1732120320;1.040000
1732120380;1.010000
1732120440;0.900000
1732120500;0.950000
1732120560;0.830000
1732120620;0.900000
1732120680;0.780000
1732120740;1.110000
1732120800;0.950000
1732120860;1.410000
1732120920;1.340000
1732120980;1.120000
1732121040;1.160000
1732121100;1.530000
1732121160;1.640000
1732121220;2.300000
1732121280;2.830000
1732121340;1.920000
1732121400;1.170000
1732121460;1.410000
1732121520;1.240000
1732121580;1.080000
1732121640;1.450000
1732121700;1.220000
1732121760;0.930000
1732121820;1.280000
1732121880;1.430000
1732121940;1.010000
1732122000;1.170000
1732122060;1.640000
1732122120;1.530000
1732122180;1.110000
1732122240;0.990000
1732122300;1.200000
1732122360;1.040000
1732122420;1.280000
1732122480;1.280000
1732122540;1.460000
1732122600;1.370000
1732122660;1.590000
1732122720;1.440000
1732122780;1.340000
1732122840;1.360000
1732122900;1.550000
1732122960;1.470000
1732123020;2.000000
1732123080;1.990000
1732123140;2.010000
1732123200;1.250000
1732123260;1.930000
1732123320;1.570000
1732123380;1.130000
1732123440;1.120000
1732123500;1.050000
1732123560;0.840000
1732123620;0.900000
1732123680;0.710000
1732123740;0.940000
1732123800;1.510000
1732123860;1.460000
1732123920;1.520000
1732123980;1.430000
1732124040;1.610000
1732124100;2.380000
1732124160;2.290000
1732124220;2.520000
1732124280;2.230000
1732124340;2.390000
1732124400;2.800000
1732124460;2.680000
1732124520;3.030000
1732124580;2.850000
1732124640;2.550000
1732124700;2.770000
1732124760;2.140000
1732124820;1.530000
1732124880;1.350000
1732124940;1.580000
1732125000;1.910000
1732125060;2.020000
1732125120;2.890000
1732125180;2.300000
1732125240;1.400000
1732125300;0.980000
1732125360;1.640000
1732125420;1.810000
1732125480;1.230000
1732125540;0.670000
1732125600;0.810000
1732125660;0.900000
1732125720;0.990000
1732125780;1.080000
1732125840;1.020000
1732125900;1.100000
1732125960;1.370000
1732126020;1.500000
1732126080;1.330000
1732126140;1.330000
1732126200;1.060000
1732126260;1.300000
1732126320;1.450000
1732126380;1.530000
1732126440;1.400000
1732126500;1.120000
1732126560;1.340000
1732126620;1.090000
1732126680;1.260000
1732126740;1.420000
1732126800;1.520000
1732126860;1.510000
1732126920;1.390000
1732126980;1.680000
1732127040;1.700000
1732127100;1.640000
1732127160;1.220000
1732127220;1.310000
1732127280;1.250000
1732127340;1.370000
1732127400;1.070000
1732127460;1.010000
1732127640;1.230000
1732127700;1.510000
1732127760;1.420000
1732127820;1.580000
1732127880;1.530000
1732127940;1.580000
1732128000;1.660000
1732128060;1.460000
1732128120;1.410000
1732128180;1.390000
1732128240;1.520000
1732128300;1.480000
1732128360;1.460000
1732128420;1.440000
1732128480;1.520000
1732128540;1.380000
1732128600;1.700000
1732128660;1.610000
1732128720;1.580000
1732128780;1.750000
1732128840;1.610000
1732128900;1.420000
1732128960;1.610000
1732129020;1.520000
1732129080;1.190000
1732129140;1.140000
1732129200;1.090000
1732129260;1.370000
1732129320;1.110000
1732129380;1.480000
1732129440;1.260000
1732129500;1.180000
1732129560;1.590000
1732129620;1.350000
1732129680;1.400000
1732129740;1.550000
1732129800;1.410000
1732129860;1.620000
1732129920;1.690000
1732129980;1.710000
1732130040;2.110000
1732130100;1.500000
1732130160;1.300000
1732130220;1.830000
1732130280;1.940000
1732130340;1.940000
1732130400;1.860000
1732130460;3.410000
1732130520;6.690000
1732130580;5.070000
1732130640;3.080000
1732130700;2.450000
1732130760;2.900000
1732130820;3.140000
1732130880;3.640000
1732130940;3.610000
1732131000;3.450000
1732131060;3.270000
1732131120;3.300000
1732131180;2.880000
1732131240;2.730000
1732131300;3.350000
1732131360;3.270000
1732131420;2.160000
1732131480;2.050000
1732131540;2.200000
1732131600;1.460000
1732131660;1.620000
1732131720;1.560000
1732131780;1.720000
1732131840;1.860000
1732131900;2.270000
1732131960;2.350000
1732132020;1.640000
1732132080;1.470000
1732132140;1.590000
1732132200;1.400000
1732132260;1.410000
1732132320;1.480000
1732132380;1.620000
1732132440;1.860000
1732132500;1.860000
1732132560;1.600000
1732132620;1.870000
1732132680;1.640000
1732132740;1.790000
1732132800;1.180000
1732132860;1.150000
1732132920;1.050000
1732132980;1.100000
1732133040;0.880000
1732133100;0.900000
1732133160;1.030000
1732133220;0.770000
1732133280;0.840000
1732133340;1.060000
1732133400;0.950000
1732133460;1.060000
1732133520;0.780000
1732133580;0.650000
1732133640;0.990000
1732133700;1.150000
1732133760;1.480000
1732133820;1.280000
1732133880;1.260000
1732133940;1.370000
1732134000;1.450000
1732134060;1.480000
1732134120;1.650000
1732134180;1.260000
1732134240;1.430000
1732134300;1.230000
1732134360;1.250000
1732134420;1.450000
1732134480;1.730000
1732134540;1.940000
1732134600;2.600000
1732134660;2.730000
1732134720;2.090000
1732134780;2.370000
1732134840;2.610000
1732134900;3.860000
1732134960;4.650000
1732135020;4.270000
1732135080;2.960000
1732135140;2.460000
1732135200;1.440000
1732135260;1.070000
1732135320;0.990000
1732135380;0.890000
1732135440;0.960000
1732135500;0.910000
1732135560;1.220000
1732135620;1.290000
1732135680;1.290000
1732135740;1.310000
1732135800;1.170000
1732135860;1.310000
1732135920;1.050000
1732135980;1.190000
1732136040;1.710000
1732136100;1.460000
1732136160;1.610000
1732136220;1.270000
1732136280;1.520000
1732136340;2.510000
1732136400;3.250000
1732136460;2.920000
1732136520;2.020000
1732136580;1.270000
1732136640;1.720000
1732136700;1.490000
1732136760;1.750000
1732136820;1.230000
1732136880;1.470000
1732136940;1.530000
1732137000;1.420000
1732137060;1.350000
1732137120;1.300000
1732137180;0.810000
1732137240;0.620000
1732137300;0.860000
1732137360;0.900000
1732137420;0.840000
1732137480;1.180000
1732137540;0.730000
1732137600;0.840000
1732137660;0.830000
1732137720;0.760000
1732137780;0.550000
1732137840;0.700000
1732137900;0.970000
1732137960;0.670000
1732138020;0.900000
1732138080;1.470000
1732138140;2.000000
1732138200;2.700000
1732138260;3.670000
1732138320;3.070000
1732138380;2.750000
1732138440;1.490000
1732138500;2.370000
1732138560;1.950000
1732138620;1.520000
1732138680;2.670000
1732138740;1.690000
1732138800;1.770000
1732138860;1.170000
1732138920;1.490000
1732138980;2.060000
1732139040;2.080000
1732139100;1.860000
1732139160;1.740000
1732139220;1.120000
1732139280;1.210000
1732139340;1.160000
1732139400;0.910000
1732139460;0.690000
1732139520;0.740000
1732139580;0.770000
1732139640;1.000000
1732139700;0.930000
1732139760;1.040000
1732139820;1.020000
1732139880;0.860000
1732139940;0.940000
1732140000;0.800000
1732140060;0.930000
1732140120;0.980000
1732140180;1.100000
1732140240;1.020000
1732140300;1.050000
1732140360;0.910000
1732140420;0.800000
1732140480;0.780000
1732140540;0.920000
1732140600;0.730000
1732140660;0.830000
1732140720;0.790000
1732140780;0.930000
1732140840;0.840000
1732140900;0.730000
1732140960;0.940000
1732141020;0.990000
1732141080;1.050000
1732141140;0.860000
1732141200;0.670000
1732141260;0.900000
1732141320;0.750000
1732141380;0.960000
1732142460;0.790000
1732142520;0.900000
1732142580;0.930000
1732142640;0.930000
1732142700;0.870000
1732142760;0.930000
1732142820;0.890000
1732142880;0.630000
1732142940;0.980000
1732143000;0.750000
1732143060;0.670000
1732143120;1.070000
1732143180;1.080000
1732143240;0.990000
1732143300;1.010000
1732143360;0.900000
1732143420;0.910000
1732143480;0.980000
1732143540;1.020000
1732143600;0.950000
1732143660;0.910000
1732143720;0.930000
1732143780;0.950000
1732143840;0.910000
1732143900;0.930000
1732143960;0.880000
1732144020;1.120000
1732144080;0.940000
1732144140;1.080000
1732144200;1.010000
1732144260;0.720000
1732144320;0.850000
1732144380;1.040000
1732144440;1.090000
1732144500;0.800000
1732144560;0.680000
1732144620;0.920000
1732144680;0.930000
1732144740;0.930000
1732144800;1.080000
1732144860;0.840000
1732144920;0.990000
1732144980;1.030000
1732145040;0.960000
1732145100;1.020000
1732145160;1.200000
1732145220;1.150000
1732145280;1.110000
1732145340;1.170000
1732145400;1.050000
1732145460;1.320000
1732145520;1.330000
1732145580;1.170000
1732145640;1.170000
1732145700;1.460000
1732145760;1.770000
1732145820;2.360000
1732145880;2.450000
