# time;pm2.5
1732758360;2.690000
1732758420;2.420000
1732758480;1.780000
1732758540;2.590000
1732758600;2.740000
1732758660;2.440000
1732758720;2.520000
1732758780;2.640000
1732758840;2.430000
1732758900;2.590000
1732758960;1.710000
1732759020;2.420000
1732759080;2.650000
1732759140;2.580000
1732759200;2.520000
1732759260;2.670000
1732759320;2.770000
1732759380;2.480000
1732759440;2.330000
1732759500;3.180000
1732759560;2.920000
1732759620;2.310000
1732759680;2.240000
1732759740;2.290000
1732759800;2.300000
1732759860;1.950000
1732759920;2.330000
1732759980;2.370000
1732760040;2.470000
1732760100;2.580000
1732760160;2.680000
1732760220;2.110000
1732760280;2.630000
1732760340;2.300000
1732760400;2.830000
1732760460;2.560000
1732760520;2.630000
1732760580;2.130000
1732760640;3.340000
1732760700;2.980000
1732760760;2.620000
1732760820;2.080000
1732760880;1.970000
1732760940;2.320000
1732761000;2.090000
1732761060;1.950000
1732761120;2.370000
1732761180;2.550000
1732761240;2.540000
1732761300;2.810000
1732761360;2.280000
1732761420;1.880000
1732761480;2.270000
1732761540;2.220000
1732761600;2.520000
1732761660;2.260000
1732761720;2.270000
1732761780;2.330000
1732761840;2.850000
1732761900;2.450000
1732761960;2.590000
1732762020;1.920000
1732762080;1.930000
1732762140;2.080000
1732762200;2.130000
1732762260;2.220000
1732762320;1.800000
1732762380;1.810000
1732762440;1.990000
1732762500;2.010000
1732762560;2.060000
1732762620;1.900000
1732762680;2.020000
1732762740;2.220000
1732762800;2.100000
1732762860;2.420000
1732762920;2.040000
1732762980;2.500000
1732763040;3.020000
1732763100;2.520000
1732763160;2.870000
1732763220;3.300000
1732763280;2.580000
1732763340;2.710000
1732763400;3.080000
1732763460;2.310000
1732763520;2.500000
1732763580;2.570000
1732763640;2.560000
1732763700;2.540000
1732763760;2.510000
1732763820;2.220000
1732763880;2.450000
1732763940;1.860000
1732764000;2.640000
1732764060;2.500000
1732764120;2.270000
1732764180;1.800000
1732764240;1.980000
1732764300;2.000000
1732764360;1.920000
1732764420;2.260000
1732764480;1.960000
1732764540;1.490000
1732764600;2.070000
1732764660;1.830000
1732764720;1.940000
1732764780;1.530000
1732764840;2.140000
1732764900;1.650000
1732764960;2.640000
1732765020;1.510000
1732765080;2.300000
1732765140;2.210000
1732765200;2.160000
1732765260;2.350000
1732765320;2.170000
1732765380;1.940000
1732765440;1.830000
1732765500;2.120000
1732765560;2.160000
1732765620;2.200000
1732765680;2.270000
1732765740;1.840000
1732765800;1.310000
1732765860;2.220000
1732765920;1.970000
1732765980;2.380000
1732766040;2.410000
1732766100;2.090000
1732766160;2.590000
1732766220;1.810000
1732766280;2.690000
1732766400;2.580000
1732766460;2.550000
1732766520;2.540000
1732766580;2.110000
1732766640;1.750000
1732766700;2.290000
1732766760;2.430000
1732766820;2.280000
1732766880;2.440000
1732766940;2.700000
1732767000;2.910000
1732767060;2.980000
1732767120;2.990000
1732767180;2.460000
1732767240;2.710000
1732767300;2.910000
1732767360;2.760000
1732767420;2.980000
1732767480;2.880000
1732767540;2.760000
1732767600;2.830000
1732767660;2.410000
1732767720;2.280000
1732767780;2.890000
1732767840;2.410000
1732767900;2.630000
1732767960;2.530000
1732768020;2.780000
1732768080;2.890000
1732768140;2.820000
1732768200;2.230000
1732768260;2.910000
1732768320;2.770000
1732768380;2.770000
1732768440;2.640000
1732768500;2.470000
1732768560;3.090000
1732768620;3.480000
1732768680;2.820000
1732768740;2.890000
1732768800;3.620000
1732768860;2.950000
1732768920;3.270000
1732768980;3.610000
1732769040;3.760000
1732769100;3.050000
1732769160;3.670000
1732769220;3.790000
1732769280;3.570000
1732769340;2.550000
1732769400;2.860000
1732769460;3.140000
1732769520;2.390000
1732769580;2.310000
1732769640;2.100000
1732769700;2.610000
1732769760;2.300000
1732769820;2.270000
1732769880;1.910000
1732769940;2.150000
1732770000;1.870000
1732770060;2.240000
1732770120;2.080000
1732770180;2.160000
1732770240;1.890000
1732770300;2.520000
1732770360;2.190000
1732770420;2.060000
1732770480;1.840000
1732770540;2.090000
1732770600;2.140000
1732770660;1.960000
1732770720;1.770000
1732770780;2.100000
1732770840;1.950000
1732770900;2.520000
1732770960;1.920000
1732771020;2.150000
1732771080;1.720000
1732771140;2.010000
1732771200;2.120000
1732771260;1.960000
1732771320;2.560000
1732771380;2.360000
1732771440;2.420000
1732771500;2.030000
1732771560;2.860000
1732771620;2.400000
1732771680;2.000000
1732771740;2.140000
1732771800;2.480000
1732771860;2.670000
1732771920;2.120000
1732771980;2.600000
1732772040;3.070000
1732772100;1.870000
1732772160;2.840000
1732772220;2.010000
1732772280;2.120000
1732772340;2.270000
1732772400;2.000000
1732772460;2.120000
1732772520;2.760000
1732772580;2.610000
1732772640;2.280000
1732772700;2.450000
1732772760;2.010000
1732772820;1.820000
1732772880;1.450000
1732772940;1.790000
1732773000;1.820000
1732773060;1.710000
1732773120;2.570000
1732773180;1.700000
1732773240;1.530000
1732773300;1.520000
1732773360;1.740000
1732773420;1.300000
1732773480;1.610000
1732773540;1.770000
1732773600;1.340000
1732773660;1.430000
1732773720;1.430000
1732773780;1.660000
1732773840;1.940000
1732773900;1.740000
1732773960;2.510000
1732774020;1.740000
1732774080;1.610000
1732774140;1.630000
1732774200;2.060000
1732774260;1.910000
1732774320;1.950000
1732774380;1.920000
1732774440;2.120000
1732774500;2.200000
1732774560;2.440000
1732774620;1.870000
1732774680;2.180000
1732774740;2.190000
1732774800;2.040000
1732774860;2.020000
1732774920;2.200000
1732774980;2.270000
1732775040;1.950000
1732775100;1.950000
1732775160;1.760000
1732775220;2.800000
1732775280;2.550000
1732775340;2.290000
1732775400;2.290000
1732775460;2.140000
1732775520;2.200000
1732775580;2.330000
1732775640;2.740000
1732775700;2.430000
1732775760;2.450000
1732775820;2.640000
1732775880;2.470000
1732775940;2.320000
1732776000;3.100000
1732776060;2.790000
1732776120;2.100000
1732776180;2.260000
1732776240;2.180000
1732776300;2.350000
1732776360;2.010000
1732776420;2.440000
1732776480;1.990000
1732776540;2.260000
1732776600;2.210000
1732776660;2.010000
1732776720;2.170000
1732776780;2.130000
1732776840;2.020000
1732776900;2.100000
1732776960;2.030000
1732777020;2.360000
1732777080;2.370000
1732777140;1.880000
1732777200;2.060000
1732777260;1.960000
1732777320;2.020000
1732777380;2.750000
1732777440;2.590000
1732777500;2.060000
1732777560;2.180000
1732777620;2.070000
1732777680;2.630000
1732777740;2.530000
1732777800;2.740000
1732777860;2.070000
1732777920;2.540000
1732777980;2.160000
1732778040;1.820000
1732778100;2.290000
1732778160;1.950000
1732778220;2.620000
1732778280;2.170000
1732778340;2.310000
1732778400;2.840000
1732778460;2.500000
1732778520;2.140000
1732778580;2.350000
1732778640;2.660000
1732778700;2.520000
1732778760;2.280000
1732778820;2.010000
1732778880;2.190000
1732778940;2.680000
1732779000;2.320000
1732779060;2.040000
1732779120;2.390000
1732779180;2.410000
1732779240;2.130000
1732779300;1.980000
1732779360;1.870000
1732779420;1.790000
1732779480;2.190000
1732779540;1.950000
1732779600;2.340000
1732779660;2.330000
1732779720;2.540000
1732779780;2.290000
1732779840;1.680000
1732779900;1.880000
1732779960;2.130000
1732780020;2.060000
1732780080;1.780000
1732780140;2.360000
1732780200;1.800000
1732780260;2.150000
1732780320;1.870000
1732780380;1.880000
1732780440;1.950000
1732780500;2.000000
1732780560;2.340000
1732780620;1.840000
1732780680;2.060000
1732780740;1.720000
1732780800;1.740000
1732780860;1.910000
1732780920;2.070000
1732780980;1.660000
1732781040;1.900000
1732781100;1.840000
1732781160;1.910000
1732781220;1.960000
1732781280;2.290000
1732781340;2.110000
1732781400;2.230000
1732781460;2.580000
1732781520;1.860000
1732781580;2.260000
1732781640;2.120000
1732781700;2.360000
1732781760;2.410000
1732781820;2.570000
1732781880;2.420000
1732781940;2.730000
1732782000;2.530000
1732782060;2.060000
1732782120;1.910000
1732782180;1.730000
1732782240;1.890000
1732782300;1.900000
1732782360;1.620000
1732782420;1.790000
1732782480;1.920000
1732782540;1.760000
1732782600;1.550000
1732782660;1.890000
1732782720;2.240000
1732782780;1.680000
1732782840;1.700000
1732782900;2.050000
1732782960;2.140000
1732783020;1.790000
1732783080;1.790000
1732783140;1.500000
1732783200;1.920000
1732783260;1.690000
1732783320;1.660000
1732783380;2.010000
1732783440;1.870000
1732783500;2.330000
1732783560;2.110000
1732783620;2.180000
1732783680;1.680000
1732783740;2.370000
1732783800;1.810000
1732783860;2.210000
1732783920;2.290000
1732783980;1.920000
1732784040;2.210000
1732784100;2.050000
1732784160;2.450000
1732784220;2.560000
1732784280;1.960000
1732784340;2.470000
1732784400;2.020000
1732784460;2.650000
1732784520;2.550000
1732784580;2.000000
1732784640;2.670000
1732784700;2.500000
1732784760;2.130000
1732784820;2.310000
1732784880;2.170000
1732784940;2.390000
1732785000;1.830000
1732785060;2.140000
1732785120;1.890000
1732785180;2.530000
1732785240;2.010000
1732785300;1.980000
1732785360;1.900000
1732785420;2.200000
1732785480;2.110000
1732785540;2.020000
1732785600;1.940000
1732785660;1.640000
1732785720;2.260000
1732785780;1.960000
1732785840;1.790000
1732785900;1.830000
1732785960;1.960000
1732786020;1.780000
1732786080;2.300000
1732786140;2.110000
1732786200;2.130000
1732786260;1.830000
1732786320;4.170000
1732786380;2.160000
1732786440;1.850000
1732786500;1.900000
1732786560;1.910000
1732786620;1.930000
1732786680;1.770000
1732786740;1.750000
1732786800;2.160000
1732786860;2.200000
1732786920;1.250000
1732786980;1.580000
1732787040;1.910000
1732787100;2.060000
1732787160;2.280000
1732787220;1.980000
1732787280;2.120000
1732787340;2.110000
1732787400;1.920000
1732787460;2.080000
1732787520;2.230000
1732787580;1.790000
1732787640;1.720000
1732787700;1.550000
1732787760;1.680000
1732787820;1.690000
1732787880;2.420000
1732787940;1.870000
1732788000;1.630000
1732788060;2.230000
1732788120;2.150000
1732788180;2.150000
1732788240;1.970000
1732788300;1.610000
1732788360;2.030000
1732788420;1.980000
1732788480;2.190000
1732788540;1.780000
1732788600;2.350000
1732788660;2.410000
1732788720;1.800000
1732788780;1.630000
1732788840;1.860000
1732788900;1.530000
1732788960;1.760000
1732789080;1.750000
1732789140;1.360000
1732789200;1.670000
1732789260;1.550000
1732789320;1.610000
1732789380;1.390000
1732789440;1.380000
1732789500;1.350000
1732789560;1.480000
1732789620;1.510000
1732789680;1.390000
1732789740;1.870000
1732789800;1.510000
1732789860;2.020000
1732789920;2.110000
1732789980;1.690000
1732790040;2.040000
1732790100;1.950000
1732790160;1.730000
1732790220;2.070000
1732790280;2.070000
1732790340;1.890000
1732790400;1.770000
1732790460;1.640000
1732790520;1.680000
1732790580;2.180000
1732790640;1.820000
1732790700;2.390000
1732790760;1.890000
1732790820;1.690000
1732790880;1.490000
1732790940;1.680000
1732791000;1.780000
1732791060;1.650000
1732791120;2.190000
1732791180;1.990000
1732791240;1.800000
1732791300;1.730000
1732791360;1.880000
1732791420;1.940000
1732791480;1.690000
1732791540;1.490000
1732791600;1.710000
1732791660;1.770000
1732791720;1.720000
1732791780;1.620000
1732791840;2.010000
1732791900;1.780000
1732791960;1.730000
1732792020;1.560000
1732792080;1.730000
1732792140;1.790000
1732792200;1.450000
1732792260;1.860000
1732792320;1.690000
1732792380;1.780000
1732792440;2.030000
1732792500;2.170000
1732792560;1.820000
1732792620;2.270000
1732792680;2.140000
1732792740;2.220000
1732792800;2.180000
1732792860;1.980000
1732792920;2.080000
1732792980;1.810000
1732793040;2.000000
1732793100;1.920000
1732793160;1.580000
1732793220;1.520000
1732793280;1.850000
1732793340;2.220000
1732793400;2.550000
1732793460;2.860000
1732793520;2.580000
1732793580;2.030000
1732793640;2.290000
1732793700;1.700000
1732793760;1.920000
1732793820;1.750000
1732793880;1.460000
1732793940;1.500000
1732794000;1.830000
1732794060;1.850000
1732794120;1.410000
1732794180;1.700000
1732794240;1.700000
1732794300;1.670000
1732794360;1.610000
1732794420;1.760000
1732794480;1.470000
1732794540;1.810000
1732794600;1.660000
1732794660;1.770000
1732794720;1.660000
1732794780;1.530000
1732794840;2.210000
1732794900;1.890000
1732794960;1.890000
1732795020;2.320000
1732795080;1.670000
1732795140;1.700000
1732795200;1.630000
1732795260;1.560000
1732795320;1.690000
1732795380;1.810000
1732795440;1.550000
1732795500;1.470000
1732795560;1.670000
1732795620;1.710000
1732795680;1.420000
1732795740;1.510000
1732795800;1.720000
1732795860;1.980000
1732795920;1.930000
1732795980;1.900000
1732796040;1.760000
1732796100;1.520000
1732796160;2.260000
1732796220;1.450000
1732796280;1.890000
1732796340;1.800000
1732796400;1.810000
1732796460;1.970000
1732796520;1.980000
1732796580;2.070000
1732796640;1.730000
1732796700;1.670000
1732796760;1.740000
1732796820;2.170000
1732796880;2.200000
1732796940;2.350000
1732797000;2.300000
1732797060;2.150000
1732797120;1.480000
1732797180;1.580000
1732797240;1.560000
1732797300;2.060000
1732797360;2.000000
1732797420;2.020000
1732797480;1.990000
1732797540;2.210000
1732797600;1.580000
1732797660;1.970000
1732797720;1.960000
1732797780;2.030000
1732797840;2.290000
1732797900;2.190000
1732797960;2.000000
1732798020;2.200000
1732798080;1.870000
1732798140;2.120000
1732798200;2.530000
1732798260;1.860000
1732798320;2.220000
1732798380;1.760000
1732798440;1.340000
1732798500;1.950000
1732798560;1.490000
1732798620;2.270000
1732798680;1.770000
1732798740;1.990000
1732798800;2.050000
1732798860;1.790000
1732798920;1.450000
1732798980;1.830000
1732799040;2.120000
1732799100;1.990000
1732799160;2.390000
1732799220;3.020000
1732799280;2.400000
1732799340;2.410000
1732799400;2.830000
1732799460;2.240000
1732799520;2.240000
1732799580;2.140000
1732799640;1.870000
1732799700;1.820000
1732799760;2.510000
1732799820;2.510000
1732799880;2.640000
1732799940;3.370000
1732800000;3.410000
1732800060;3.650000
1732800120;2.410000
1732800180;2.260000
1732800240;3.050000
1732800300;2.550000
1732800360;2.100000
1732800420;1.560000
1732800480;1.340000
1732800540;1.550000
1732800600;1.900000
1732800660;1.460000
1732800720;1.360000
1732800780;1.880000
1732800840;1.670000
1732800900;1.560000
1732800960;1.690000
1732801020;1.370000
1732801080;1.710000
1732801140;1.750000
1732801200;1.780000
1732801260;1.700000
1732801320;1.610000
1732801380;2.120000
1732801440;1.700000
1732801500;2.000000
1732801560;1.780000
1732801620;1.610000
1732801680;1.850000
1732801740;1.930000
1732801800;2.200000
1732801860;1.800000
1732801920;1.790000
1732801980;2.220000
1732802040;1.960000
1732802100;2.080000
1732802160;2.380000
1732802220;2.440000
1732802280;1.810000
1732802340;2.530000
1732802400;2.150000
1732802460;2.290000
1732802520;1.840000
1732802580;1.720000
1732802640;2.190000
1732802700;1.790000
1732802760;1.890000
1732802820;1.650000
1732802880;1.960000
1732802940;1.630000
1732803000;1.780000
1732803060;2.190000
1732803120;1.940000
1732803180;1.560000
1732803240;1.850000
1732803300;1.420000
1732803360;1.670000
1732803420;1.920000
1732803480;1.830000
1732803540;2.220000
1732803600;1.850000
1732803660;1.860000
1732803720;2.070000
1732803780;2.260000
1732803840;2.220000
1732803900;1.620000
1732803960;1.600000
1732804020;2.090000
1732804080;2.080000
1732804140;1.620000
1732804200;1.590000
1732804260;1.340000
1732804320;1.290000
1732804380;2.030000
1732804440;1.920000
1732804500;1.770000
1732804560;1.700000
1732804620;1.830000
1732804680;1.510000
1732804740;1.410000
1732804800;1.730000
1732804860;1.830000
1732804920;1.460000
1732804980;1.830000
1732805040;1.920000
1732805100;1.950000
1732805160;1.830000
1732805220;1.850000
1732805280;1.970000
1732805340;2.040000
1732805400;1.800000
1732805460;1.750000
1732805520;1.530000
1732805580;1.530000
1732805640;1.640000
1732805700;1.760000
1732805760;1.550000
1732805820;1.600000
1732805880;1.460000
1732805940;1.680000
1732806000;1.760000
1732806060;2.020000
1732806120;1.320000
1732806180;1.500000
1732806240;1.370000
1732806300;1.750000
1732806360;1.620000
1732806420;1.320000
1732806480;1.060000
1732806540;1.280000
1732806600;1.090000
1732806660;1.010000
1732806720;1.080000
1732806780;1.440000
1732806840;2.280000
1732806900;2.270000
1732806960;1.910000
1732807020;2.130000
1732807080;2.420000
1732807140;2.580000
1732807200;2.350000
1732807260;2.560000
1732807320;2.090000
1732807380;1.780000
1732807440;2.250000
1732807500;1.700000
1732807560;1.870000
1732807620;1.880000
1732807680;2.170000
1732807740;1.850000
1732807800;1.890000
1732807860;1.980000
1732807920;2.340000
1732807980;1.800000
1732808040;2.220000
1732808100;1.970000
1732808160;2.010000
1732808220;2.050000
1732808280;1.830000
1732808340;1.960000
1732808400;1.830000
1732808460;1.630000
1732808520;1.270000
1732808580;2.260000
1732808640;1.740000
1732808700;1.810000
1732808760;1.890000
1732808820;1.690000
1732808880;1.670000
1732808940;1.440000
1732809000;1.710000
1732809060;2.030000
1732809120;1.640000
1732809180;1.660000
1732809240;2.010000
1732809300;1.820000
1732809360;1.880000
1732809420;1.910000
1732809480;1.420000
1732809540;1.700000
1732809600;1.840000
1732809660;1.690000
1732809720;1.610000
1732809780;1.640000
1732809840;1.580000
1732809900;1.860000
1732809960;1.380000
1732810020;1.800000
1732810080;1.820000
1732810140;1.680000
1732810200;2.020000
1732810260;1.960000
1732810320;1.730000
1732810380;1.890000
1732810440;1.810000
1732810500;2.010000
1732810560;2.320000
1732810620;2.210000
1732810680;2.800000
1732810740;1.940000
1732810800;1.880000
1732810860;1.760000
1732810920;1.410000
1732810980;1.370000
1732811040;1.460000
1732811100;1.300000
1732811160;1.470000
1732811220;1.740000
1732811280;1.980000
1732811340;2.180000
1732811400;2.440000
1732811460;1.990000
1732811520;1.870000
1732811580;1.730000
1732811640;1.730000
1732811700;1.720000
1732811760;2.360000
1732811820;2.110000
1732811880;1.970000
1732811940;2.050000
1732812000;1.970000
1732812180;1.920000
1732812240;1.800000
1732812300;1.740000
1732812360;1.860000
1732812420;1.530000
1732812480;1.300000
1732812540;1.600000
1732812600;1.940000
1732812660;2.620000
1732812720;2.720000
1732812780;2.770000
1732812840;2.820000
1732812900;2.360000
1732812960;2.930000
1732813020;2.490000
1732813080;2.470000
1732813140;2.320000
1732813200;2.280000
1732813260;2.240000
1732813320;2.260000
1732813380;2.200000
1732813440;2.210000
1732813500;2.290000
1732813560;2.090000
1732813620;1.750000
1732813680;1.720000
1732813740;1.880000
1732813800;2.200000
1732813860;2.270000
1732813920;2.260000
1732813980;2.480000
1732814040;2.290000
1732814100;2.110000
1732814160;1.930000
1732814220;1.880000
1732814280;2.160000
1732814340;2.140000
1732814400;2.200000
1732814460;2.060000
1732814520;1.930000
1732814580;1.840000
1732814640;1.870000
1732814700;2.520000
1732814760;2.630000
1732814820;2.780000
1732814880;2.960000
1732814940;3.490000
1732815000;3.630000
1732815060;2.730000
1732815120;2.720000
1732815180;2.700000
1732815240;3.780000
1732815300;3.530000
1732815360;3.830000
1732815420;3.640000
1732815480;3.570000
1732815540;3.470000
1732815600;3.340000
1732815660;3.650000
1732815720;3.690000
1732815780;3.690000
1732815840;3.730000
1732815900;3.950000
1732815960;4.190000
1732816020;4.000000
1732816080;3.980000
1732816140;4.150000
1732816200;4.390000
1732816260;4.430000
1732816320;4.200000
1732816380;4.450000
1732816440;4.500000
1732816500;6.000000
1732816560;6.910000
1732816620;13.270000
1732816680;10.460000
1732816740;9.770000
1732816800;6.270000
1732816860;4.940000
1732816920;4.200000
1732816980;4.510000
1732817040;3.800000
1732817100;3.200000
1732817160;3.130000
1732817220;3.030000
1732817280;3.220000
1732817340;2.850000
1732817400;3.250000
1732817460;3.200000
1732817520;3.300000
1732817580;3.420000
1732817640;3.330000
1732817700;3.430000
1732817760;3.440000
1732817820;3.070000
1732817880;2.970000
1732817940;2.760000
1732818000;2.630000
1732818060;2.720000
1732818120;2.350000
1732818180;2.430000
1732818240;1.510000
1732818300;1.740000
1732818360;1.780000
1732818420;1.420000
1732818480;1.240000
1732818540;1.220000
1732818600;1.410000
1732818660;1.690000
1732818720;1.480000
1732818780;1.880000
1732818840;1.920000
1732818900;2.060000
1732818960;2.970000
1732819020;2.630000
1732819080;2.490000
1732819140;2.770000
1732819200;2.280000
1732819260;2.320000
1732819320;2.450000
1732819380;2.140000
1732819440;2.020000
1732819500;2.210000
1732819560;2.000000
1732819620;2.190000
1732819680;2.110000
1732819740;2.210000
1732819800;2.330000
1732819860;2.670000
1732819920;2.470000
1732819980;2.600000
1732820040;2.530000
1732820100;2.870000
1732820160;3.250000
1732820220;3.900000
1732820280;4.720000
1732820340;6.150000
1732820400;6.390000
1732820460;5.100000
1732820520;4.490000
1732820580;3.780000
1732820640;2.930000
1732820700;2.870000
1732820760;3.380000
1732820820;4.740000
1732820880;5.800000
1732820940;5.270000
1732821000;5.470000
1732821060;6.590000
1732821120;8.490000
1732821180;5.840000
1732821240;5.750000
1732821300;7.290000
1732821360;8.220000
1732821420;11.290000
1732821480;13.210000
1732821540;13.810000
1732821600;12.620000
1732821660;8.450000
1732821720;7.010000
1732821780;8.930000
1732821840;9.460000
1732821900;8.820000
1732821960;8.870000
1732822020;10.250000
1732822080;15.080000
1732822140;13.820000
1732822200;7.980000
1732822260;11.130000
1732822320;9.720000
1732822380;10.960000
1732822440;8.420000
1732822500;2.230000
1732822560;4.080000
1732822620;3.700000
1732822680;3.900000
1732822740;2.530000
1732822800;1.650000
1732822860;1.590000
1732822920;1.110000
1732822980;1.620000
1732823040;1.530000
1732823100;1.410000
1732823160;1.530000
1732823220;1.560000
1732823280;1.490000
1732823340;1.290000
1732823400;1.300000
1732823460;1.690000
1732823520;2.020000
1732823580;1.490000
1732823640;1.270000
1732823700;1.280000
1732823760;1.220000
1732823820;1.070000
1732823880;1.450000
1732823940;1.600000
1732824000;1.350000
1732824060;1.460000
1732824120;1.560000
1732824180;1.430000
1732824240;1.420000
1732824300;1.310000
1732824360;1.480000
1732824420;1.500000
1732824480;1.680000
1732824540;1.280000
1732824600;1.430000
1732824660;1.320000
1732824720;1.420000
1732824780;1.820000
1732824840;1.340000
1732824900;1.370000
1732824960;1.090000
1732825020;1.330000
1732825080;1.410000
1732825140;1.270000
1732825200;1.620000
1732825260;1.540000
1732825320;1.570000
1732825380;1.710000
1732825440;1.740000
1732825500;1.860000
1732825560;1.370000
1732825620;1.600000
1732825680;1.430000
1732825740;2.010000
1732825800;2.070000
1732825860;2.380000
1732825920;2.080000
1732825980;1.930000
1732826040;1.680000
1732826100;1.920000
1732826160;2.030000
1732826220;2.060000
1732826280;1.870000
1732826340;2.370000
1732826400;2.810000
1732826460;2.280000
1732826520;3.350000
1732826580;2.960000
1732826640;4.400000
1732826700;4.090000
1732826760;3.510000
1732826820;2.890000
1732826880;2.870000
1732826940;3.400000
1732827000;3.280000
1732827060;3.410000
1732827120;3.290000
1732827180;2.560000
1732827240;2.910000
1732827300;2.750000
1732827360;2.510000
1732827420;2.050000
1732827480;2.450000
1732827540;2.520000
1732827600;2.570000
1732827660;2.820000
1732827720;2.950000
1732827780;3.040000
1732827840;2.780000
1732827900;3.100000
1732827960;2.650000
1732828020;2.720000
1732828080;2.960000
1732828140;3.190000
1732828200;3.300000
1732828260;2.810000
1732828320;3.390000
1732828380;3.300000
1732828440;2.520000
1732828500;3.200000
1732828560;3.130000
1732828620;4.470000
1732828680;3.300000
1732828740;3.220000
1732828800;2.930000
1732828860;3.170000
1732828920;3.070000
1732828980;3.230000
1732829040;3.220000
1732829100;2.890000
1732829160;3.200000
1732829220;3.100000
1732829280;3.120000
1732829340;3.020000
1732829400;2.970000
1732829460;2.700000
1732829520;3.250000
1732829580;2.700000
1732829640;2.790000
1732829700;2.780000
1732829760;3.110000
1732829820;2.210000
1732829880;2.520000
1732829940;2.780000
1732830000;2.770000
1732830060;2.440000
1732830120;2.620000
1732830180;2.450000
1732830240;1.940000
1732830300;2.130000
1732830360;2.060000
1732830420;1.750000
1732830480;1.960000
1732830540;2.160000
1732830600;2.320000
1732830660;1.930000
1732830720;1.830000
1732830780;2.220000
1732830840;2.350000
1732830900;2.370000
1732830960;2.210000
1732831020;2.290000
1732831080;2.380000
1732831140;2.650000
1732831200;2.690000
1732831260;2.690000
1732831320;2.430000
1732831380;2.060000
1732831440;2.730000
1732831500;2.550000
1732831560;2.510000
1732831620;2.220000
1732831680;2.420000
1732831740;2.740000
1732831800;2.520000
1732831860;2.510000
1732831920;2.530000
1732831980;2.080000
1732832040;2.370000
1732832100;2.160000
1732832160;2.270000
1732832220;2.170000
1732832280;2.470000
1732832340;2.270000
1732832400;2.620000
1732832460;2.250000
1732832520;2.480000
1732832580;2.500000
1732832640;2.730000
1732832700;2.710000
1732832760;3.120000
1732832820;3.100000
1732832880;2.920000
1732832940;3.220000
1732833000;3.250000
1732833060;3.330000
1732833120;4.050000
1732833180;4.050000
1732833240;3.920000
1732833300;4.220000
1732833360;3.200000
1732833420;3.280000
1732833480;3.600000
1732833540;3.130000
1732833600;2.860000
1732833660;2.710000
1732833720;2.590000
1732833780;2.730000
1732833840;3.020000
1732833900;3.330000
1732833960;3.780000
1732834020;3.070000
1732834080;2.910000
1732834140;2.820000
1732834200;3.170000
1732834260;3.310000
1732834320;3.500000
1732834380;3.510000
1732834440;3.810000
1732834500;4.110000
1732834560;3.590000
1732834620;3.460000
1732834680;3.880000
1732834740;3.860000
1732834860;3.840000
1732834920;4.510000
1732834980;4.740000
1732835040;4.540000
1732835100;4.680000
1732835160;5.310000
1732835220;5.050000
1732835280;4.290000
1732835340;5.080000
1732835400;5.210000
1732835460;5.790000
1732835520;4.940000
1732835580;5.080000
1732835640;5.760000
1732835700;6.490000
1732835760;7.340000
1732835820;6.830000
1732835880;6.860000
1732835940;7.500000
1732836000;7.240000
1732836060;6.400000
1732836120;5.250000
1732836180;5.050000
