# time;pm2.5
1732851360;5.550000
1732851420;5.700000
1732851480;5.020000
1732851540;5.580000
1732851600;5.710000
1732851660;5.710000
1732851720;5.530000
1732851780;5.570000
1732851840;5.300000
1732851900;5.120000
1732851960;4.700000
1732852020;5.270000
1732852080;5.310000
1732852140;5.920000
1732852200;5.280000
1732852260;5.970000
1732852320;5.700000
1732852380;5.450000
1732852440;5.230000
1732852500;5.380000
1732852560;5.540000
1732852620;5.190000
1732852680;5.470000
1732852740;5.610000
1732852800;5.440000
1732852860;5.260000
1732852920;5.680000
1732852980;5.380000
1732853040;5.320000
1732853100;5.590000
1732853160;5.780000
1732853220;5.920000
1732853280;5.550000
1732853340;5.860000
1732853400;5.920000
1732853460;5.450000
1732853520;5.250000
1732853580;5.220000
1732853640;5.180000
1732853700;5.910000
1732853760;6.580000
1732853820;6.030000
1732853880;5.980000
1732853940;5.700000
1732854000;5.700000
1732854060;5.720000
1732854120;5.940000
1732854180;6.330000
1732854240;6.200000
1732854300;6.850000
1732854360;6.440000
1732854420;6.900000
1732854480;6.600000
1732854540;6.470000
1732854600;6.610000
1732854660;6.740000
1732854720;6.850000
1732854780;6.940000
1732854840;6.860000
1732854900;7.370000
1732854960;7.850000
1732855020;7.300000
1732855080;6.960000
1732855140;7.260000
1732855200;7.340000
1732855260;7.770000
1732855320;7.180000
1732855380;7.620000
1732855440;7.680000
1732855500;7.630000
1732855560;7.880000
1732855620;7.620000
1732855680;7.670000
1732855740;8.030000
1732855800;8.360000
1732855860;8.360000
1732855920;7.960000
1732855980;8.160000
1732856040;7.960000
1732856100;7.820000
1732856160;7.720000
1732856220;7.740000
1732856280;7.480000
1732856340;7.780000
1732856400;8.740000
1732856460;8.920000
1732856520;8.680000
1732856580;9.290000
1732856640;9.830000
1732856700;9.780000
1732856760;8.900000
1732856820;8.650000
1732856880;8.330000
1732856940;8.910000
1732857000;9.150000
1732857060;9.180000
1732857120;8.770000
1732857180;8.840000
1732857240;8.390000
1732857300;8.540000
1732857360;9.010000
1732857420;8.310000
1732857480;8.130000
1732857540;8.250000
1732857600;8.180000
1732857660;8.290000
1732857720;7.840000
1732857780;7.850000
1732857900;7.200000
1732857960;7.860000
1732858020;7.520000
1732858080;7.670000
1732858140;7.220000
1732858200;6.840000
1732858260;7.480000
1732858320;7.680000
1732858380;8.300000
1732858440;7.850000
1732858500;7.970000
1732858560;7.650000
1732858620;7.520000
1732858680;7.540000
1732858740;7.370000
1732858800;7.560000
1732858860;7.620000
1732858920;7.600000
1732858980;7.770000
1732859040;7.450000
1732859100;8.030000
1732859160;7.620000
1732859220;7.750000
1732859280;7.720000
1732859340;8.050000
1732859400;7.980000
1732859460;7.750000
1732859520;8.200000
1732859580;8.170000
1732859640;8.170000
1732859700;7.650000
1732859760;7.400000
1732859820;7.830000
1732859880;8.420000
1732859940;7.700000
1732860000;7.470000
1732860060;7.810000
1732860120;8.360000
1732860180;8.150000
1732860240;8.110000
1732860300;8.010000
1732860360;8.170000
1732860420;7.540000
1732860480;7.800000
1732860540;7.750000
1732860600;7.620000
1732860660;7.870000
1732860720;7.730000
1732860780;8.310000
1732860840;7.630000
1732860900;8.440000
1732860960;7.810000
1732861020;8.020000
1732861080;7.850000
1732861140;8.090000
1732861200;8.130000
1732861260;8.030000
1732861320;7.690000
1732861380;8.020000
1732861440;8.000000
1732861500;7.860000
1732861560;8.010000
1732861620;7.980000
1732861680;7.750000
1732861740;8.220000
1732861800;7.840000
1732861860;8.000000
1732861920;8.220000
1732861980;7.510000
1732862040;7.700000
1732862100;8.270000
1732862160;8.320000
1732862220;8.110000
1732862280;8.460000
1732862340;8.020000
1732862400;8.370000
1732862460;8.060000
1732862520;8.310000
1732862580;9.020000
1732862640;8.620000
1732862700;8.390000
1732862760;8.740000
1732862820;8.860000
1732862880;8.960000
1732862940;9.100000
1732863000;8.950000
1732863060;9.140000
1732863120;9.230000
1732863180;9.570000
1732863240;9.280000
1732863300;9.440000
1732863360;9.040000
1732863420;9.420000
1732863480;9.520000
1732863540;9.790000
1732863600;10.250000
1732863660;10.330000
1732863720;9.950000
1732863780;10.270000
1732863840;10.000000
1732863900;10.310000
1732863960;10.460000
1732864020;10.880000
1732864080;10.970000
1732864140;10.530000
1732864200;11.400000
1732864260;10.720000
1732864320;11.070000
1732864380;11.380000
1732864440;10.970000
1732864500;10.810000
1732864560;10.950000
1732864620;11.040000
1732864680;11.580000
1732864740;11.110000
1732864800;11.160000
1732864860;11.340000
1732864920;11.490000
1732864980;11.400000
1732865040;12.010000
1732865100;11.560000
1732865160;11.460000
1732865220;11.810000
1732865280;11.730000
1732865340;12.180000
1732865400;12.180000
1732865460;12.660000
1732865520;12.830000
1732865580;12.910000
1732865640;12.010000
1732865700;12.640000
1732865760;12.830000
1732865820;13.540000
1732865880;13.060000
1732865940;13.680000
1732866000;13.930000
1732866060;12.940000
1732866120;13.940000
1732866180;13.820000
1732866240;13.460000
1732866300;13.950000
1732866360;13.810000
1732866420;13.650000
1732866480;13.980000
1732866540;13.080000
1732866600;14.200000
1732866660;14.900000
1732866720;14.450000
1732866780;14.490000
1732866840;14.640000
1732866900;14.580000
1732866960;15.020000
1732867020;14.730000
1732867080;14.800000
1732867140;14.090000
1732867200;14.780000
1732867260;15.230000
1732867320;14.960000
1732867380;15.680000
1732867440;15.680000
1732867500;15.300000
1732867560;16.210000
1732867620;15.980000
1732867680;15.850000
1732867740;15.720000
1732867800;15.670000
1732867860;15.740000
1732867920;15.460000
1732867980;14.990000
1732868040;16.420000
1732868100;16.710000
1732868160;16.150000
1732868220;15.360000
1732868280;16.170000
1732868340;15.670000
1732868400;16.350000
1732868460;16.110000
1732868520;16.700000
1732868580;16.260000
1732868640;16.250000
1732868700;16.820000
1732868760;17.130000
1732868820;16.970000
1732868880;17.000000
1732868940;17.160000
1732869000;17.840000
1732869060;17.790000
1732869120;17.860000
1732869180;18.310000
1732869240;18.330000
1732869300;18.630000
1732869360;18.150000
1732869420;19.100000
1732869480;19.040000
1732869540;18.770000
1732869600;19.060000
1732869660;19.720000
1732869720;20.280000
1732869780;20.460000
1732869840;20.430000
1732869900;20.780000
1732869960;20.660000
1732870020;20.870000
1732870080;21.470000
1732870140;20.720000
1732870200;20.730000
1732870260;21.420000
1732870320;21.480000
1732870380;21.360000
1732870440;21.940000
1732870500;20.460000
1732870560;21.110000
1732870620;21.480000
1732870680;21.500000
1732870740;21.360000
1732870800;21.580000
1732870860;21.450000
1732870920;21.150000
1732870980;21.450000
1732871040;22.410000
1732871100;22.180000
1732871160;23.090000
1732871220;22.690000
1732871280;21.960000
1732871340;22.310000
1732871400;21.940000
1732871460;22.160000
1732871520;22.170000
1732871580;22.110000
1732871640;22.000000
1732871700;22.380000
1732871760;22.710000
1732871820;23.360000
1732871880;22.450000
1732871940;21.880000
1732872000;21.410000
1732872060;21.080000
1732872120;20.930000
1732872180;20.680000
1732872240;21.080000
1732872300;20.970000
1732872360;21.590000
1732872420;20.310000
1732872480;19.160000
1732872540;19.800000
1732872600;19.640000
1732872660;20.090000
1732872720;19.970000
1732872780;19.710000
1732872840;18.990000
1732872900;18.590000
1732872960;19.180000
1732873020;19.480000
1732873080;18.750000
1732873140;18.870000
1732873200;18.710000
1732873260;18.330000
1732873320;17.680000
1732873380;18.560000
1732873440;18.740000
1732873500;17.870000
1732873560;17.500000
1732873620;17.430000
1732873680;16.540000
1732873740;17.040000
1732873800;16.980000
1732873860;16.570000
1732873920;16.370000
1732873980;16.950000
1732874040;16.340000
1732874100;15.600000
1732874160;15.700000
1732874220;16.280000
1732874280;15.780000
1732874340;15.720000
1732874400;15.230000
1732874460;14.990000
1732874520;14.630000
1732874580;15.200000
1732874640;14.790000
1732874700;14.620000
1732874760;14.650000
1732874820;14.900000
1732874880;14.960000
1732874940;13.750000
1732875000;14.020000
1732875060;13.300000
1732875120;13.050000
1732875180;13.100000
1732875240;12.970000
1732875300;12.800000
1732875360;12.400000
1732875420;13.160000
1732875480;12.090000
1732875540;12.280000
1732875600;11.990000
1732875660;12.130000
1732875720;11.680000
1732875780;11.480000
1732875840;11.180000
1732875900;11.010000
1732875960;12.120000
1732876020;11.380000
1732876080;11.130000
1732876140;10.670000
1732876200;9.750000
1732876260;10.610000
1732876320;10.860000
1732876380;10.280000
1732876440;10.650000
1732876500;10.040000
1732876560;10.020000
1732876620;9.960000
1732876680;10.300000
1732876740;10.510000
1732876800;10.510000
1732876860;10.190000
1732876920;10.450000
1732876980;10.560000
1732877040;10.000000
1732877100;10.790000
1732877160;11.160000
1732877220;10.780000
1732877280;10.560000
1732877340;10.040000
1732877400;10.530000
1732877460;10.300000
1732877520;10.350000
1732877580;10.550000
1732877640;10.000000
1732877700;10.550000
1732877760;11.070000
1732877820;9.840000
1732877880;10.050000
1732877940;10.800000
1732878000;10.230000
1732878060;9.960000
1732878120;10.200000
1732878180;10.390000
1732878240;10.280000
1732878300;11.000000
1732878360;10.250000
1732878420;10.670000
1732878480;10.950000
1732878540;10.050000
1732878600;10.230000
1732878660;10.580000
1732878720;11.050000
1732878780;10.220000
1732878840;10.210000
1732878900;10.310000
1732878960;10.400000
1732879020;10.450000
1732879080;10.790000
1732879140;10.310000
1732879200;10.610000
1732879260;10.780000
1732879320;10.230000
1732879380;11.090000
1732879440;10.960000
1732879500;10.230000
1732879560;10.400000
1732879620;10.250000
1732879680;9.570000
1732879740;8.780000
1732879800;9.280000
1732879860;9.490000
1732879920;9.670000
1732879980;9.860000
1732880040;9.110000
1732880100;9.240000
1732880160;9.010000
1732880220;8.860000
1732880280;9.260000
1732880340;8.380000
1732880400;8.800000
1732880460;8.140000
1732880580;8.650000
1732880640;9.440000
1732880700;8.820000
1732880760;8.110000
1732880820;7.320000
1732880880;7.670000
1732880940;7.970000
1732881000;7.160000
1732881060;7.830000
1732881120;7.500000
1732881180;8.050000
1732881240;7.760000
1732881300;7.910000
1732881360;7.640000
1732881420;7.970000
1732881480;7.420000
1732881540;7.800000
1732881600;8.490000
1732881660;8.470000
1732881720;9.020000
1732881780;8.990000
1732881840;9.450000
1732881900;9.620000
1732881960;9.090000
1732882020;9.030000
1732882080;9.190000
1732882140;9.360000
1732882200;9.970000
1732882260;9.420000
1732882320;8.620000
1732882380;9.020000
1732882440;8.870000
1732882500;8.790000
1732882560;9.090000
1732882620;9.140000
1732882680;9.060000
1732882740;9.130000
1732882800;9.120000
1732882860;9.210000
1732882920;9.920000
1732882980;9.550000
1732883040;9.370000
1732883100;9.330000
1732883160;9.340000
1732883220;9.510000
1732883280;10.370000
1732883340;10.270000
1732883400;9.640000
1732883460;10.000000
1732883520;10.010000
1732883580;10.870000
1732883640;10.170000
1732883700;10.150000
1732883760;10.180000
1732883820;10.830000
1732883880;10.380000
1732883940;10.790000
1732884000;10.630000
1732884060;10.000000
1732884120;9.080000
1732884180;9.030000
1732884240;9.330000
1732884300;9.200000
1732884360;9.990000
1732884420;9.210000
1732884480;9.430000
1732884540;9.390000
1732884600;9.530000
1732884660;9.480000
1732884720;9.580000
1732884780;8.560000
1732884840;8.110000
1732884900;8.660000
1732884960;8.520000
1732885020;8.510000
1732885080;8.630000
1732885140;8.590000
1732885200;8.370000
1732885260;8.470000
1732885320;7.990000
1732885380;7.810000
1732885440;8.650000
1732885500;7.870000
1732885560;8.190000
1732885620;7.370000
1732885680;7.100000
1732885740;7.580000
1732885800;7.510000
1732885860;7.940000
1732885920;7.710000
1732885980;8.140000
1732886040;7.390000
1732886100;7.420000
1732886160;7.580000
1732886220;8.000000
1732886280;7.700000
1732886340;7.780000
1732886400;7.140000
1732886460;7.330000
1732886520;7.560000
1732886580;8.150000
1732886640;7.700000
1732886700;7.990000
1732886760;8.070000
1732886820;8.040000
1732886880;8.500000
1732886940;8.690000
1732887000;8.430000
1732887060;9.520000
1732887120;8.830000
1732887180;8.900000
1732887240;8.940000
1732887300;8.650000
1732887360;8.570000
1732887420;8.560000
1732887480;9.360000
1732887540;8.850000
1732887600;9.350000
1732887660;9.110000
1732887720;10.400000
1732887780;9.990000
1732887840;9.130000
1732887900;9.310000
1732887960;9.510000
1732888020;8.680000
1732888080;8.500000
1732888140;9.160000
1732888200;9.210000
1732888260;9.390000
1732888320;8.850000
1732888380;9.140000
1732888440;9.380000
1732888500;9.380000
1732888560;9.490000
1732888620;9.400000
1732888680;9.320000
1732888740;9.050000
1732888800;8.840000
1732888860;8.200000
1732888920;8.890000
1732888980;8.300000
1732889040;7.790000
1732889100;7.700000
1732889160;7.410000
1732889220;6.670000
1732889280;6.560000
1732889340;6.280000
1732889400;6.190000
1732889460;6.280000
1732889520;6.000000
1732889580;6.150000
1732889640;6.250000
1732889700;6.020000
1732889760;6.130000
1732889820;6.360000
1732889880;6.190000
1732889940;6.600000
1732890000;7.140000
1732890060;6.930000
1732890120;6.560000
1732890180;6.260000
1732890240;6.910000
1732890300;6.680000
1732890360;6.310000
1732890420;6.960000
1732890480;6.740000
1732890540;7.000000
1732890600;7.300000
1732890660;7.480000
1732890720;7.510000
1732890780;7.640000
1732890840;7.530000
1732890900;7.620000
1732890960;7.580000
1732891020;7.050000
1732891080;7.440000
1732891140;7.490000
1732891200;8.390000
1732891260;8.000000
1732891320;8.410000
1732891380;8.660000
1732891440;8.510000
1732891500;8.310000
1732891560;8.600000
1732891620;8.450000
1732891680;8.570000
1732891740;8.820000
1732891800;8.640000
1732891860;9.520000
1732891920;9.160000
1732891980;8.870000
1732892040;9.010000
1732892100;9.230000
1732892160;9.910000
1732892220;10.100000
1732892280;10.040000
1732892340;9.770000
1732892400;9.670000
1732892460;9.970000
1732892520;9.590000
1732892580;9.130000
1732892640;9.590000
1732892700;9.980000
1732892760;10.160000
1732892820;10.120000
1732892880;10.580000
1732892940;10.480000
1732893000;10.520000
1732893060;10.080000
1732893120;10.560000
1732893180;10.890000
1732893240;10.950000
1732893300;10.160000
1732893360;10.570000
1732893420;10.760000
1732893480;10.870000
1732893540;10.850000
1732893600;10.530000
1732893660;10.700000
1732893720;10.680000
1732893780;11.230000
1732893840;10.670000
1732893900;10.780000
1732893960;11.520000
1732894020;11.190000
1732894080;11.190000
1732894140;11.660000
1732894200;12.080000
1732894260;12.470000
1732894320;11.530000
1732894380;12.310000
1732894440;12.250000
1732894500;11.990000
1732894560;11.690000
1732894620;11.480000
1732894680;12.320000
1732894740;12.170000
1732894800;12.260000
1732894860;12.690000
1732894920;12.910000
1732894980;12.490000
1732895040;12.730000
1732895100;12.520000
1732895160;12.920000
1732895220;12.740000
1732895280;13.650000
1732895340;13.120000
1732895400;12.890000
1732895460;13.650000
1732895520;13.760000
1732895580;13.700000
1732895640;13.340000
1732895700;12.660000
1732895760;12.940000
1732895820;13.850000
1732895880;13.630000
1732895940;13.300000
1732896000;13.320000
1732896060;12.650000
1732896120;13.300000
1732896180;14.080000
1732896240;13.380000
1732896300;13.590000
1732896360;14.330000
1732896420;13.900000
1732896480;14.160000
1732896540;13.540000
1732896600;13.420000
1732896660;13.070000
1732896720;13.660000
1732896780;13.830000
1732896840;13.320000
1732896900;13.480000
1732896960;12.860000
1732897020;13.120000
1732897080;13.910000
1732897140;14.370000
1732897200;13.660000
1732897260;13.580000
1732897320;13.680000
1732897380;14.220000
1732897440;13.420000
1732897500;12.990000
1732897560;13.880000
1732897620;13.560000
1732897680;14.030000
1732897740;13.120000
1732897800;14.640000
1732897860;14.320000
1732897920;14.060000
1732897980;13.670000
1732898040;14.260000
1732898100;13.800000
1732898160;13.750000
1732898220;13.950000
1732898280;13.440000
1732898340;13.780000
1732898400;13.770000
1732898460;13.270000
1732898520;13.640000
1732898580;14.020000
1732898640;14.780000
1732898700;15.000000
1732898760;15.460000
1732898820;14.880000
1732898880;13.690000
1732898940;14.540000
1732899000;14.810000
1732899060;14.290000
1732899120;14.330000
1732899180;13.910000
1732899240;14.440000
1732899300;15.080000
1732899360;14.570000
1732899420;14.100000
1732899480;14.760000
1732899540;14.670000
1732899600;14.430000
1732899660;13.910000
1732899720;13.800000
1732899780;13.660000
1732899840;13.860000
1732899900;14.070000
1732899960;13.500000
1732900020;14.490000
1732900080;13.340000
1732900140;14.300000
1732900200;13.430000
1732900260;13.320000
1732900320;13.550000
1732900380;13.630000
1732900440;13.250000
1732900500;13.770000
1732900560;14.480000
1732900620;13.730000
1732900680;14.140000
1732900740;13.880000
1732900800;13.470000
1732900860;13.680000
1732900920;14.530000
1732900980;14.780000
1732901040;14.010000
1732901100;14.720000
1732901160;14.370000
1732901220;14.400000
1732901280;13.720000
1732901340;13.890000
1732901400;13.890000
1732901460;14.590000
1732901520;14.430000
1732901580;14.010000
1732901640;14.340000
1732901700;14.530000
1732901760;14.220000
1732901820;14.780000
1732901880;14.630000
1732901940;15.290000
1732902000;14.800000
1732902060;15.280000
1732902120;15.350000
1732902180;14.300000
1732902240;15.030000
1732902300;14.420000
1732902360;15.470000
1732902420;14.660000
1732902480;15.410000
1732902540;15.860000
1732902600;16.000000
1732902660;15.420000
1732902720;15.470000
1732902780;16.040000
1732902840;15.100000
1732902900;15.650000
1732902960;14.760000
1732903020;15.170000
1732903080;15.230000
1732903140;15.650000
1732903200;15.200000
1732903260;15.310000
1732903320;16.070000
1732903380;15.650000
1732903440;16.380000
1732903560;15.970000
1732903620;15.410000
1732903680;15.360000
1732903740;15.130000
1732903800;15.530000
1732903860;15.720000
1732903920;16.170000
1732903980;16.090000
1732904040;15.610000
1732904100;16.320000
1732904160;15.700000
1732904220;15.550000
1732904280;15.980000
1732904340;15.800000
1732904400;16.200000
1732904460;16.520000
1732904520;15.550000
1732904580;15.370000
1732904640;16.000000
1732904700;15.590000
1732904760;15.450000
1732904820;15.780000
1732904880;15.640000
1732904940;15.950000
1732905000;15.250000
1732905060;15.140000
1732905120;16.180000
1732905180;15.900000
1732905240;15.410000
1732905300;15.750000
1732905360;15.580000
1732905420;15.170000
1732905480;15.150000
1732905540;15.120000
1732905600;16.000000
1732905660;15.190000
1732905720;15.220000
1732905780;15.750000
1732905840;14.960000
1732905900;15.080000
1732905960;14.840000
1732906020;15.040000
1732906080;15.860000
1732906140;14.970000
1732906200;14.960000
1732906260;15.230000
1732906320;15.600000
1732906380;15.000000
1732906440;14.720000
1732906500;15.080000
1732906560;15.290000
1732906620;15.030000
1732906680;15.780000
1732906740;15.350000
1732906800;15.190000
1732906860;15.390000
1732906920;15.770000
1732906980;15.860000
1732907040;15.530000
1732907100;15.750000
1732907160;15.260000
1732907220;15.120000
1732907280;14.950000
1732907340;15.010000
1732907400;15.150000
1732907460;15.160000
1732907520;14.820000
1732907580;15.160000
1732907640;16.040000
1732907700;15.440000
1732907760;15.300000
1732907820;15.030000
1732907880;15.260000
1732907940;15.440000
1732908000;15.390000
1732908060;15.000000
1732908120;14.710000
1732908180;15.140000
1732908240;15.540000
1732908300;15.070000
1732908360;15.110000
1732908420;15.660000
1732908480;14.370000
1732908540;15.330000
1732908600;15.520000
1732908660;14.890000
1732908720;15.160000
1732908780;14.710000
1732908840;15.790000
1732908900;15.340000
1732908960;14.700000
1732909020;15.220000
1732909080;15.240000
1732909140;15.850000
1732909200;14.780000
1732909260;15.080000
1732909320;15.580000
1732909380;15.620000
1732909440;14.800000
1732909500;15.250000
1732909560;14.650000
1732909620;15.140000
1732909680;15.360000
1732909740;15.280000
1732909800;14.850000
1732909860;14.720000
1732909920;15.160000
1732909980;15.050000
1732910040;15.400000
1732910100;15.420000
1732910160;14.690000
1732910220;15.290000
1732910280;14.840000
1732910340;14.890000
1732910400;15.390000
1732910460;14.910000
1732910520;14.830000
1732910580;15.470000
1732910640;15.140000
1732910700;14.750000
1732910760;13.890000
1732910820;14.870000
1732910880;14.100000
1732910940;14.820000
1732911000;14.500000
1732911060;14.460000
1732911120;14.720000
1732911180;14.420000
1732911240;15.010000
1732911300;14.850000
1732911360;15.210000
1732911420;14.900000
1732911480;14.750000
1732911540;14.470000
1732911600;14.600000
1732911660;14.840000
1732911720;14.850000
1732911780;14.690000
1732911840;15.400000
1732911900;14.580000
1732911960;14.340000
1732912020;14.890000
1732912080;14.530000
1732912140;14.320000
1732912200;15.050000
1732912260;13.790000
1732912320;14.780000
1732912380;15.330000
1732912440;14.530000
1732912500;15.070000
1732912560;14.630000
1732912620;14.300000
1732912680;15.170000
1732912740;14.980000
1732912800;15.000000
1732912860;14.440000
1732912920;14.850000
1732912980;14.480000
1732913040;15.260000
1732913100;14.440000
1732913160;15.000000
1732913220;14.530000
1732913280;14.820000
1732913340;13.880000
1732913400;14.500000
1732913460;14.200000
1732913520;14.580000
1732913580;14.640000
1732913640;14.700000
1732913700;15.520000
1732913760;14.540000
1732913820;14.930000
1732913880;15.600000
1732913940;15.190000
1732914000;15.030000
1732914060;15.430000
1732914120;15.050000
1732914180;15.370000
1732914240;14.980000
1732914300;15.720000
1732914360;14.570000
1732914420;15.360000
1732914480;15.470000
1732914540;15.610000
1732914600;14.670000
1732914660;14.580000
1732914720;14.790000
1732914780;14.720000
1732914840;14.710000
1732914900;14.530000
1732914960;14.740000
1732915020;14.100000
1732915080;13.750000
1732915140;14.010000
1732915200;14.910000
1732915260;14.650000
1732915320;14.650000
1732915380;15.540000
1732915440;14.790000
1732915500;15.060000
1732915560;14.230000
1732915620;14.730000
1732915680;14.680000
1732915740;14.490000
1732915800;14.230000
1732915860;14.770000
1732915920;14.620000
1732915980;14.550000
1732916040;14.550000
1732916100;14.730000
1732916160;13.630000
1732916220;13.630000
1732916280;13.660000
1732916340;13.950000
1732916400;13.580000
1732916460;13.930000
1732916520;13.970000
1732916580;13.800000
1732916640;14.100000
1732916700;13.820000
1732916760;14.300000
1732916820;13.640000
1732916880;14.210000
1732916940;14.270000
1732917000;13.130000
1732917060;13.830000
1732917120;13.600000
1732917180;13.460000
1732917240;13.060000
1732917300;13.080000
1732917360;13.380000
1732917420;13.190000
1732917480;13.190000
1732917540;13.530000
1732917600;12.680000
1732917660;13.210000
1732917720;13.510000
1732917780;13.320000
1732917840;13.100000
1732917900;13.430000
1732917960;12.280000
1732918020;12.910000
1732918080;12.540000
1732918140;13.190000
1732918200;12.710000
1732918260;12.790000
1732918320;12.490000
1732918380;13.090000
1732918440;13.160000
1732918500;12.760000
1732918560;12.780000
1732918620;13.070000
1732918680;12.300000
1732918740;12.520000
1732918800;12.660000
1732918860;12.370000
1732918920;12.100000
1732918980;13.120000
1732919040;12.960000
1732919100;12.960000
1732919160;12.690000
1732919220;12.970000
1732919280;12.300000
1732919340;12.790000
1732919400;12.530000
1732919460;12.160000
1732919520;12.200000
1732919580;12.160000
1732919640;12.350000
1732919700;12.210000
1732919760;11.910000
1732919820;12.580000
1732919880;11.960000
1732919940;11.830000
1732920000;11.750000
1732920060;11.700000
1732920120;11.560000
1732920180;12.150000
1732920240;11.720000
1732920300;12.010000
1732920360;11.580000
1732920420;11.980000
1732920480;12.320000
1732920540;11.540000
1732920600;11.800000
1732920660;11.910000
1732920720;11.410000
1732920780;11.320000
1732920840;11.800000
1732920900;11.560000
1732920960;11.210000
1732921020;11.250000
1732921080;11.400000
1732921140;11.260000
1732921200;11.270000
1732921260;11.580000
1732921320;11.190000
1732921380;11.170000
1732921440;11.660000
1732921500;10.710000
1732921560;11.520000
1732921620;11.510000
1732921680;11.160000
1732921740;11.240000
1732921800;10.770000
1732921860;11.410000
1732921920;11.390000
1732921980;11.580000
1732922040;11.880000
1732922100;11.770000
1732922160;11.580000
1732922220;11.230000
1732922280;11.850000
1732922340;11.660000
1732922400;11.220000
